,Generator,Time,Value,Zones
242,WOLFSK_1_UNITA1,3,0.0,PGE_valley
243,WOLFSK_1_UNITA1,4,0.0,PGE_valley
244,WOLFSK_1_UNITA1,5,0.0,PGE_valley
245,WOLFSK_1_UNITA1,6,0.0,PGE_valley
246,WOLFSK_1_UNITA1,7,0.0,PGE_valley
247,WOLFSK_1_UNITA1,8,0.0,PGE_valley
248,WOLFSK_1_UNITA1,9,0.0,PGE_valley
249,WOLFSK_1_UNITA1,10,0.0,PGE_valley
250,WOLFSK_1_UNITA1,11,0.0,PGE_valley
251,WOLFSK_1_UNITA1,12,0.0,PGE_valley
252,WOLFSK_1_UNITA1,13,0.0,PGE_valley
253,WOLFSK_1_UNITA1,14,0.0,PGE_valley
254,WOLFSK_1_UNITA1,15,0.0,PGE_valley
255,WOLFSK_1_UNITA1,16,0.0,PGE_valley
256,WOLFSK_1_UNITA1,17,0.0,PGE_valley
257,WOLFSK_1_UNITA1,18,0.0,PGE_valley
258,WOLFSK_1_UNITA1,19,0.0,PGE_valley
259,WOLFSK_1_UNITA1,20,0.0,PGE_valley
260,WOLFSK_1_UNITA1,21,0.0,PGE_valley
261,WOLFSK_1_UNITA1,22,0.0,PGE_valley
262,WOLFSK_1_UNITA1,23,0.0,PGE_valley
263,WOLFSK_1_UNITA1,24,0.0,PGE_valley
264,SUNRIS_2_PL1X3,1,-0.0,PGE_valley
265,SUNRIS_2_PL1X3,2,-0.0,PGE_valley
266,SUNRIS_2_PL1X3,3,-0.0,PGE_valley
267,SUNRIS_2_PL1X3,4,-0.0,PGE_valley
268,SUNRIS_2_PL1X3,5,-0.0,PGE_valley
269,SUNRIS_2_PL1X3,6,-0.0,PGE_valley
270,SUNRIS_2_PL1X3,7,-0.0,PGE_valley
271,SUNRIS_2_PL1X3,8,-0.0,PGE_valley
272,SUNRIS_2_PL1X3,9,-0.0,PGE_valley
273,SUNRIS_2_PL1X3,10,-0.0,PGE_valley
274,SUNRIS_2_PL1X3,11,-0.0,PGE_valley
275,SUNRIS_2_PL1X3,12,-0.0,PGE_valley
276,SUNRIS_2_PL1X3,13,-0.0,PGE_valley
277,SUNRIS_2_PL1X3,14,-0.0,PGE_valley
278,SUNRIS_2_PL1X3,15,-0.0,PGE_valley
279,SUNRIS_2_PL1X3,16,-0.0,PGE_valley
280,SUNRIS_2_PL1X3,17,-0.0,PGE_valley
281,SUNRIS_2_PL1X3,18,-0.0,PGE_valley
282,SUNRIS_2_PL1X3,19,-0.0,PGE_valley
283,SUNRIS_2_PL1X3,20,-0.0,PGE_valley
284,SUNRIS_2_PL1X3,21,-0.0,PGE_valley
285,SUNRIS_2_PL1X3,22,-0.0,PGE_valley
286,SUNRIS_2_PL1X3,23,-0.0,PGE_valley
287,SUNRIS_2_PL1X3,24,-0.0,PGE_valley
288,CALPIN_1_AGNEW,1,0.0,PGE_valley
289,CALPIN_1_AGNEW,2,0.0,PGE_valley
290,CALPIN_1_AGNEW,3,0.0,PGE_valley
291,CALPIN_1_AGNEW,4,0.0,PGE_valley
292,CALPIN_1_AGNEW,5,0.0,PGE_valley
293,CALPIN_1_AGNEW,6,0.0,PGE_valley
294,CALPIN_1_AGNEW,7,0.0,PGE_valley
