,Constraint,Time,Value
2196,Bal4Constraint,541,0.01
2197,Bal4Constraint,542,0.01
2198,Bal4Constraint,543,0.01
2199,Bal4Constraint,544,38.29639999999999
2200,Bal4Constraint,545,41.191450000000025
2201,Bal4Constraint,546,46.5212
2202,Bal4Constraint,547,56.509700000000045
2203,Bal4Constraint,548,47.6834
2204,Bal4Constraint,549,46.5212
2205,Bal4Constraint,550,46.5212
2206,Bal4Constraint,551,46.5212
2207,Bal4Constraint,552,47.6834
2208,Bal1Constraint,553,40.0922
2209,Bal1Constraint,554,40.0922
2210,Bal1Constraint,555,40.0922
2211,Bal1Constraint,556,40.0922
2212,Bal1Constraint,557,40.0922
2213,Bal1Constraint,558,40.0922
2214,Bal1Constraint,559,40.0922
2215,Bal1Constraint,560,40.0922
2216,Bal1Constraint,561,34.154
2217,Bal1Constraint,562,27.9146
2218,Bal1Constraint,563,17.24004
2219,Bal1Constraint,564,9.97
2220,Bal1Constraint,565,9.97
2221,Bal1Constraint,566,9.97
2222,Bal1Constraint,567,28.096
2223,Bal1Constraint,568,28.194200000000002
2224,Bal1Constraint,569,40.0922
2225,Bal1Constraint,570,40.0922
2226,Bal1Constraint,571,40.0922
2227,Bal1Constraint,572,40.0922
2228,Bal1Constraint,573,40.0922
2229,Bal1Constraint,574,40.0922
2230,Bal1Constraint,575,40.0922
2231,Bal1Constraint,576,40.0922
2232,Bal2Constraint,553,40.0922
2233,Bal2Constraint,554,40.0922
2234,Bal2Constraint,555,40.0922
2235,Bal2Constraint,556,40.0922
2236,Bal2Constraint,557,40.0922
2237,Bal2Constraint,558,40.0922
2238,Bal2Constraint,559,40.0922
2239,Bal2Constraint,560,40.0922
2240,Bal2Constraint,561,34.154
2241,Bal2Constraint,562,27.9146
2242,Bal2Constraint,563,17.24004
2243,Bal2Constraint,564,9.97
2244,Bal2Constraint,565,9.97
2245,Bal2Constraint,566,9.97
2246,Bal2Constraint,567,28.096
2247,Bal2Constraint,568,28.194200000000002
2248,Bal2Constraint,569,40.0922
2249,Bal2Constraint,570,40.0922
2250,Bal2Constraint,571,40.0922
2251,Bal2Constraint,572,40.0922
2252,Bal2Constraint,573,40.0922
2253,Bal2Constraint,574,40.0922
2254,Bal2Constraint,575,40.0922
2255,Bal2Constraint,576,40.0922
2256,Bal3Constraint,553,45.8022
2257,Bal3Constraint,554,45.8022
2258,Bal3Constraint,555,45.8022
2259,Bal3Constraint,556,45.8022
2260,Bal3Constraint,557,45.8022
2261,Bal3Constraint,558,45.8022
2262,Bal3Constraint,559,45.8022
2263,Bal3Constraint,560,45.8022
2264,Bal3Constraint,561,39.864000000000004
2265,Bal3Constraint,562,31.680799999999998
2266,Bal3Constraint,563,7.28004
2267,Bal3Constraint,564,0.01
2268,Bal3Constraint,565,0.01
2269,Bal3Constraint,566,0.01
2270,Bal3Constraint,567,24.0452
2271,Bal3Constraint,568,31.680799999999998
2272,Bal3Constraint,569,45.8022
2273,Bal3Constraint,570,45.8022
2274,Bal3Constraint,571,45.8022
2275,Bal3Constraint,572,45.8022
2276,Bal3Constraint,573,45.8022
2277,Bal3Constraint,574,45.8022
2278,Bal3Constraint,575,45.8022
2279,Bal3Constraint,576,45.8022
2280,Bal4Constraint,553,47.6834
2281,Bal4Constraint,554,45.358999999999995
2282,Bal4Constraint,555,45.358999999999995
2283,Bal4Constraint,556,47.6834
2284,Bal4Constraint,557,55.7622
2285,Bal4Constraint,558,47.6834
2286,Bal4Constraint,559,55.7622
2287,Bal4Constraint,560,55.7622
2288,Bal4Constraint,561,39.824
2289,Bal4Constraint,562,38.29639999999999
2290,Bal4Constraint,563,1.5700399999999997
2291,Bal4Constraint,564,0.01
2292,Bal4Constraint,565,0.01
2293,Bal4Constraint,566,0.01
2294,Bal4Constraint,567,34.0052
2295,Bal4Constraint,568,38.29639999999999
2296,Bal4Constraint,569,40.0922
2297,Bal4Constraint,570,55.7622
2298,Bal4Constraint,571,55.7622
2299,Bal4Constraint,572,55.7622
2300,Bal4Constraint,573,55.7622
2301,Bal4Constraint,574,55.7622
2302,Bal4Constraint,575,55.7622
2303,Bal4Constraint,576,55.7622
2304,Bal1Constraint,577,37.6024
2305,Bal1Constraint,578,37.6024
2306,Bal1Constraint,579,37.6024
2307,Bal1Constraint,580,37.6024
2308,Bal1Constraint,581,37.6024
2309,Bal1Constraint,582,37.6024
2310,Bal1Constraint,583,37.6024
2311,Bal1Constraint,584,37.6024
2312,Bal1Constraint,585,9.97
2313,Bal1Constraint,586,9.97
2314,Bal1Constraint,587,0.01
2315,Bal1Constraint,588,0.01
2316,Bal1Constraint,589,0.01
2317,Bal1Constraint,590,0.01
2318,Bal1Constraint,591,0.01
2319,Bal1Constraint,592,9.97
2320,Bal1Constraint,593,47.6831
2321,Bal1Constraint,594,45.852899999999984
2322,Bal1Constraint,595,37.6024
2323,Bal1Constraint,596,46.90360000000003
2324,Bal1Constraint,597,37.6024
2325,Bal1Constraint,598,37.6024
2326,Bal1Constraint,599,37.6024
2327,Bal1Constraint,600,37.6024
2328,Bal2Constraint,577,37.6024
2329,Bal2Constraint,578,37.6024
2330,Bal2Constraint,579,37.6024
2331,Bal2Constraint,580,37.6024
2332,Bal2Constraint,581,37.6024
2333,Bal2Constraint,582,37.6024
2334,Bal2Constraint,583,37.6024
2335,Bal2Constraint,584,37.6024
2336,Bal2Constraint,585,9.97
2337,Bal2Constraint,586,9.97
2338,Bal2Constraint,587,0.01
2339,Bal2Constraint,588,0.01
2340,Bal2Constraint,589,0.01
2341,Bal2Constraint,590,0.01
2342,Bal2Constraint,591,0.01
2343,Bal2Constraint,592,9.97
2344,Bal2Constraint,593,47.6831
2345,Bal2Constraint,594,45.852899999999984
2346,Bal2Constraint,595,37.6024
2347,Bal2Constraint,596,46.90360000000003
2348,Bal2Constraint,597,37.6024
2349,Bal2Constraint,598,37.6024
2350,Bal2Constraint,599,37.6024
2351,Bal2Constraint,600,37.6024
2352,Bal3Constraint,577,39.600500000000004
2353,Bal3Constraint,578,39.600500000000004
2354,Bal3Constraint,579,39.600500000000004
2355,Bal3Constraint,580,39.600500000000004
2356,Bal3Constraint,581,39.600500000000004
2357,Bal3Constraint,582,39.600500000000004
2358,Bal3Constraint,583,39.600500000000004
2359,Bal3Constraint,584,37.8572
2360,Bal3Constraint,585,0.01
2361,Bal3Constraint,586,0.01
2362,Bal3Constraint,587,0.01
2363,Bal3Constraint,588,0.01
2364,Bal3Constraint,589,0.01
2365,Bal3Constraint,590,0.01
2366,Bal3Constraint,591,0.01
2367,Bal3Constraint,592,0.01
2368,Bal3Constraint,593,37.7231
2369,Bal3Constraint,594,39.600500000000004
2370,Bal3Constraint,595,43.312400000000004
2371,Bal3Constraint,596,52.613600000000034
2372,Bal3Constraint,597,43.312400000000004
2373,Bal3Constraint,598,43.312400000000004
2374,Bal3Constraint,599,43.31240000000001
2375,Bal3Constraint,600,43.312400000000004
2376,Bal4Constraint,577,45.0014
2377,Bal4Constraint,578,49.560500000000005
2378,Bal4Constraint,579,45.0014
2379,Bal4Constraint,580,39.824
2380,Bal4Constraint,581,39.824
2381,Bal4Constraint,582,40.0922
2382,Bal4Constraint,583,49.560500000000005
2383,Bal4Constraint,584,38.6618
2384,Bal4Constraint,585,0.01
2385,Bal4Constraint,586,0.01
2386,Bal4Constraint,587,0.01
2387,Bal4Constraint,588,0.01
2388,Bal4Constraint,589,0.01
2389,Bal4Constraint,590,0.01
2390,Bal4Constraint,591,0.01
2391,Bal4Constraint,592,0.01
2392,Bal4Constraint,593,39.458600000000004
2393,Bal4Constraint,594,49.560500000000005
2394,Bal4Constraint,595,53.272400000000005
2395,Bal4Constraint,596,62.573600000000035
2396,Bal4Constraint,597,53.272400000000005
2397,Bal4Constraint,598,53.272400000000005
2398,Bal4Constraint,599,53.27240000000001
2399,Bal4Constraint,600,47.3258
2400,Bal1Constraint,601,39.064099999999996
2401,Bal1Constraint,602,39.064099999999996
2402,Bal1Constraint,603,39.064099999999996
2403,Bal1Constraint,604,39.064099999999996
2404,Bal1Constraint,605,35.319
2405,Bal1Constraint,606,39.064099999999996
2406,Bal1Constraint,607,39.064099999999996
2407,Bal1Constraint,608,32.3832
2408,Bal1Constraint,609,6.456680000000001
2409,Bal1Constraint,610,0.01
2410,Bal1Constraint,611,0.01
2411,Bal1Constraint,612,0.01
2412,Bal1Constraint,613,0.01
2413,Bal1Constraint,614,0.01
2414,Bal1Constraint,615,0.01
2415,Bal1Constraint,616,0.01
2416,Bal1Constraint,617,32.2434
2417,Bal1Constraint,618,40.76927499999999
2418,Bal1Constraint,619,40.76927499999999
2419,Bal1Constraint,620,40.76927499999999
2420,Bal1Constraint,621,40.76927499999999
2421,Bal1Constraint,622,39.064099999999996
2422,Bal1Constraint,623,39.064099999999996
2423,Bal1Constraint,624,39.064099999999996
2424,Bal2Constraint,601,39.064099999999996
2425,Bal2Constraint,602,39.064099999999996
2426,Bal2Constraint,603,39.064099999999996
2427,Bal2Constraint,604,39.064099999999996
2428,Bal2Constraint,605,35.319
2429,Bal2Constraint,606,39.064099999999996
2430,Bal2Constraint,607,39.064099999999996
2431,Bal2Constraint,608,32.3832
2432,Bal2Constraint,609,6.456680000000001
2433,Bal2Constraint,610,0.01
2434,Bal2Constraint,611,0.01
2435,Bal2Constraint,612,0.01
2436,Bal2Constraint,613,0.01
2437,Bal2Constraint,614,0.01
2438,Bal2Constraint,615,0.01
2439,Bal2Constraint,616,0.01
2440,Bal2Constraint,617,32.2434
2441,Bal2Constraint,618,40.76927499999999
2442,Bal2Constraint,619,40.76927499999999
2443,Bal2Constraint,620,40.76927499999999
2444,Bal2Constraint,621,40.76927499999999
2445,Bal2Constraint,622,39.064099999999996
2446,Bal2Constraint,623,39.064099999999996
2447,Bal2Constraint,624,39.064099999999996
2448,Bal3Constraint,601,44.7741
2449,Bal3Constraint,602,44.7741
2450,Bal3Constraint,603,44.7741
2451,Bal3Constraint,604,44.7741
2452,Bal3Constraint,605,41.029
2453,Bal3Constraint,606,44.7741
2454,Bal3Constraint,607,44.7741
2455,Bal3Constraint,608,36.5162
2456,Bal3Constraint,609,0.01
2457,Bal3Constraint,610,0.01
2458,Bal3Constraint,611,0.01
2459,Bal3Constraint,612,0.01
2460,Bal3Constraint,613,0.01
2461,Bal3Constraint,614,0.01
2462,Bal3Constraint,615,0.01
2463,Bal3Constraint,616,0.01
2464,Bal3Constraint,617,36.9554
2465,Bal3Constraint,618,46.479274999999994
2466,Bal3Constraint,619,46.479274999999994
2467,Bal3Constraint,620,46.479274999999994
2468,Bal3Constraint,621,46.479274999999994
2469,Bal3Constraint,622,44.7741
2470,Bal3Constraint,623,44.7741
2471,Bal3Constraint,624,44.7741
2472,Bal4Constraint,601,40.0922
2473,Bal4Constraint,602,39.458600000000004
2474,Bal4Constraint,603,39.458600000000004
2475,Bal4Constraint,604,39.064099999999996
2476,Bal4Constraint,605,39.458600000000004
2477,Bal4Constraint,606,39.458600000000004
2478,Bal4Constraint,607,39.458600000000004
2479,Bal4Constraint,608,37.8572
2480,Bal4Constraint,609,0.01
2481,Bal4Constraint,610,0.01
2482,Bal4Constraint,611,0.01
2483,Bal4Constraint,612,0.01
2484,Bal4Constraint,613,0.01
2485,Bal4Constraint,614,0.01
2486,Bal4Constraint,615,0.01
2487,Bal4Constraint,616,0.01
2488,Bal4Constraint,617,37.8572
2489,Bal4Constraint,618,56.439274999999995
2490,Bal4Constraint,619,56.439274999999995
2491,Bal4Constraint,620,56.439274999999995
2492,Bal4Constraint,621,56.439274999999995
2493,Bal4Constraint,622,54.7341
2494,Bal4Constraint,623,54.7341
2495,Bal4Constraint,624,54.7341
2496,Bal1Constraint,625,39.064099999999996
2497,Bal1Constraint,626,39.064099999999996
2498,Bal1Constraint,627,39.064099999999996
2499,Bal1Constraint,628,39.064099999999996
2500,Bal1Constraint,629,35.319
2501,Bal1Constraint,630,39.064099999999996
2502,Bal1Constraint,631,39.064099999999996
2503,Bal1Constraint,632,32.3832
2504,Bal1Constraint,633,6.456680000000001
2505,Bal1Constraint,634,0.01
2506,Bal1Constraint,635,0.01
2507,Bal1Constraint,636,0.01
2508,Bal1Constraint,637,0.01
2509,Bal1Constraint,638,0.01
2510,Bal1Constraint,639,0.01
2511,Bal1Constraint,640,0.01
2512,Bal1Constraint,641,32.2434
2513,Bal1Constraint,642,40.76927499999999
2514,Bal1Constraint,643,40.76927499999999
2515,Bal1Constraint,644,40.76927499999999
2516,Bal1Constraint,645,40.76927499999999
2517,Bal1Constraint,646,39.064099999999996
2518,Bal1Constraint,647,39.064099999999996
2519,Bal1Constraint,648,39.064099999999996
2520,Bal2Constraint,625,39.064099999999996
2521,Bal2Constraint,626,39.064099999999996
2522,Bal2Constraint,627,39.064099999999996
2523,Bal2Constraint,628,39.064099999999996
2524,Bal2Constraint,629,35.319
2525,Bal2Constraint,630,39.064099999999996
2526,Bal2Constraint,631,39.064099999999996
2527,Bal2Constraint,632,32.3832
2528,Bal2Constraint,633,6.456680000000001
2529,Bal2Constraint,634,0.01
2530,Bal2Constraint,635,0.01
2531,Bal2Constraint,636,0.01
2532,Bal2Constraint,637,0.01
2533,Bal2Constraint,638,0.01
2534,Bal2Constraint,639,0.01
2535,Bal2Constraint,640,0.01
2536,Bal2Constraint,641,32.2434
2537,Bal2Constraint,642,40.76927499999999
2538,Bal2Constraint,643,40.76927499999999
2539,Bal2Constraint,644,40.76927499999999
2540,Bal2Constraint,645,40.76927499999999
2541,Bal2Constraint,646,39.064099999999996
2542,Bal2Constraint,647,39.064099999999996
2543,Bal2Constraint,648,39.064099999999996
2544,Bal3Constraint,625,44.7741
2545,Bal3Constraint,626,44.7741
2546,Bal3Constraint,627,44.7741
2547,Bal3Constraint,628,44.7741
2548,Bal3Constraint,629,41.029
2549,Bal3Constraint,630,44.7741
2550,Bal3Constraint,631,44.7741
2551,Bal3Constraint,632,36.5162
2552,Bal3Constraint,633,0.01
2553,Bal3Constraint,634,0.01
2554,Bal3Constraint,635,0.01
2555,Bal3Constraint,636,0.01
2556,Bal3Constraint,637,0.01
2557,Bal3Constraint,638,0.01
2558,Bal3Constraint,639,0.01
2559,Bal3Constraint,640,0.01
2560,Bal3Constraint,641,36.9554
2561,Bal3Constraint,642,46.479274999999994
2562,Bal3Constraint,643,46.479274999999994
2563,Bal3Constraint,644,46.479274999999994
2564,Bal3Constraint,645,46.479274999999994
2565,Bal3Constraint,646,44.7741
2566,Bal3Constraint,647,44.7741
2567,Bal3Constraint,648,44.7741
2568,Bal4Constraint,625,40.0922
2569,Bal4Constraint,626,39.458600000000004
2570,Bal4Constraint,627,39.458600000000004
2571,Bal4Constraint,628,39.064099999999996
2572,Bal4Constraint,629,39.458600000000004
2573,Bal4Constraint,630,39.458600000000004
2574,Bal4Constraint,631,39.458600000000004
2575,Bal4Constraint,632,37.8572
2576,Bal4Constraint,633,0.01
2577,Bal4Constraint,634,0.01
2578,Bal4Constraint,635,0.01
2579,Bal4Constraint,636,0.01
2580,Bal4Constraint,637,0.01
2581,Bal4Constraint,638,0.01
2582,Bal4Constraint,639,0.01
2583,Bal4Constraint,640,0.01
2584,Bal4Constraint,641,37.8572
2585,Bal4Constraint,642,56.439274999999995
2586,Bal4Constraint,643,56.439274999999995
2587,Bal4Constraint,644,56.439274999999995
2588,Bal4Constraint,645,56.439274999999995
2589,Bal4Constraint,646,54.7341
2590,Bal4Constraint,647,54.7341
2591,Bal4Constraint,648,54.7341
2592,Bal1Constraint,649,39.458600000000004
2593,Bal1Constraint,650,39.458600000000004
2594,Bal1Constraint,651,39.458600000000004
2595,Bal1Constraint,652,39.458600000000004
2596,Bal1Constraint,653,39.458600000000004
2597,Bal1Constraint,654,39.458600000000004
2598,Bal1Constraint,655,39.458600000000004
2599,Bal1Constraint,656,31.1716
2600,Bal1Constraint,657,9.97
2601,Bal1Constraint,658,0.01
2602,Bal1Constraint,659,0.01
2603,Bal1Constraint,660,0.01
2604,Bal1Constraint,661,0.01
2605,Bal1Constraint,662,0.01
2606,Bal1Constraint,663,0.01
2607,Bal1Constraint,664,0.01
2608,Bal1Constraint,665,32.3832
2609,Bal1Constraint,666,41.817066666666676
2610,Bal1Constraint,667,41.81706666666666
2611,Bal1Constraint,668,41.817066666666676
2612,Bal1Constraint,669,39.458600000000004
2613,Bal1Constraint,670,39.458600000000004
2614,Bal1Constraint,671,39.458600000000004
2615,Bal1Constraint,672,39.458600000000004
2616,Bal2Constraint,649,39.458600000000004
2617,Bal2Constraint,650,39.458600000000004
2618,Bal2Constraint,651,39.458600000000004
2619,Bal2Constraint,652,39.458600000000004
2620,Bal2Constraint,653,39.458600000000004
2621,Bal2Constraint,654,39.458600000000004
2622,Bal2Constraint,655,39.458600000000004
2623,Bal2Constraint,656,31.1716
2624,Bal2Constraint,657,9.97
2625,Bal2Constraint,658,0.01
2626,Bal2Constraint,659,0.01
2627,Bal2Constraint,660,0.01
2628,Bal2Constraint,661,0.01
2629,Bal2Constraint,662,0.01
2630,Bal2Constraint,663,0.01
2631,Bal2Constraint,664,0.01
2632,Bal2Constraint,665,32.3832
2633,Bal2Constraint,666,41.817066666666676
2634,Bal2Constraint,667,41.81706666666666
2635,Bal2Constraint,668,41.817066666666676
2636,Bal2Constraint,669,39.458600000000004
2637,Bal2Constraint,670,39.458600000000004
2638,Bal2Constraint,671,39.458600000000004
2639,Bal2Constraint,672,39.458600000000004
2640,Bal3Constraint,649,45.168600000000005
2641,Bal3Constraint,650,45.168600000000005
2642,Bal3Constraint,651,45.168600000000005
2643,Bal3Constraint,652,45.168600000000005
2644,Bal3Constraint,653,45.168600000000005
2645,Bal3Constraint,654,45.168600000000005
2646,Bal3Constraint,655,45.168600000000005
2647,Bal3Constraint,656,36.5162
2648,Bal3Constraint,657,0.01
2649,Bal3Constraint,658,0.01
2650,Bal3Constraint,659,0.01
2651,Bal3Constraint,660,0.01
2652,Bal3Constraint,661,0.01
2653,Bal3Constraint,662,0.01
2654,Bal3Constraint,663,0.01
2655,Bal3Constraint,664,0.01
2656,Bal3Constraint,665,29.222299999999997
2657,Bal3Constraint,666,47.52706666666668
2658,Bal3Constraint,667,47.52706666666666
2659,Bal3Constraint,668,47.52706666666668
2660,Bal3Constraint,669,45.168600000000005
2661,Bal3Constraint,670,45.168600000000005
2662,Bal3Constraint,671,45.168600000000005
2663,Bal3Constraint,672,45.168600000000005
2664,Bal4Constraint,649,55.128600000000006
2665,Bal4Constraint,650,39.458600000000004
2666,Bal4Constraint,651,39.458600000000004
2667,Bal4Constraint,652,39.458600000000004
2668,Bal4Constraint,653,39.458600000000004
2669,Bal4Constraint,654,39.458600000000004
2670,Bal4Constraint,655,39.458600000000004
2671,Bal4Constraint,656,38.29639999999999
2672,Bal4Constraint,657,0.01
2673,Bal4Constraint,658,0.01
2674,Bal4Constraint,659,0.01
2675,Bal4Constraint,660,0.01
2676,Bal4Constraint,661,0.01
2677,Bal4Constraint,662,0.01
2678,Bal4Constraint,663,0.01
2679,Bal4Constraint,664,0.01
2680,Bal4Constraint,665,37.8572
2681,Bal4Constraint,666,57.48706666666667
2682,Bal4Constraint,667,57.48706666666667
2683,Bal4Constraint,668,57.48706666666667
2684,Bal4Constraint,669,55.128600000000006
2685,Bal4Constraint,670,55.128600000000006
2686,Bal4Constraint,671,55.128600000000006
2687,Bal4Constraint,672,55.128600000000006
2688,Bal1Constraint,673,35.1792
2689,Bal1Constraint,674,35.1792
2690,Bal1Constraint,675,35.1792
2691,Bal1Constraint,676,35.1792
2692,Bal1Constraint,677,35.1792
2693,Bal1Constraint,678,35.1792
2694,Bal1Constraint,679,35.1792
2695,Bal1Constraint,680,35.1792
2696,Bal1Constraint,681,31.9638
2697,Bal1Constraint,682,9.97
2698,Bal1Constraint,683,0.01
2699,Bal1Constraint,684,0.01
2700,Bal1Constraint,685,0.01
2701,Bal1Constraint,686,0.01
2702,Bal1Constraint,687,9.97
2703,Bal1Constraint,688,9.97
2704,Bal1Constraint,689,38.259800000000006
2705,Bal1Constraint,690,47.75950000000002
2706,Bal1Constraint,691,39.95335
2707,Bal1Constraint,692,39.95335000000001
2708,Bal1Constraint,693,39.95335000000001
2709,Bal1Constraint,694,39.95335000000001
2710,Bal1Constraint,695,35.974891666666664
2711,Bal1Constraint,696,35.974891666666664
2712,Bal2Constraint,673,35.1792
2713,Bal2Constraint,674,35.1792
2714,Bal2Constraint,675,35.1792
2715,Bal2Constraint,676,35.1792
2716,Bal2Constraint,677,35.1792
2717,Bal2Constraint,678,35.1792
2718,Bal2Constraint,679,35.1792
2719,Bal2Constraint,680,35.1792
2720,Bal2Constraint,681,31.9638
2721,Bal2Constraint,682,9.97
2722,Bal2Constraint,683,0.01
2723,Bal2Constraint,684,0.01
2724,Bal2Constraint,685,0.01
2725,Bal2Constraint,686,0.01
2726,Bal2Constraint,687,9.97
2727,Bal2Constraint,688,9.97
2728,Bal2Constraint,689,38.259800000000006
2729,Bal2Constraint,690,47.75950000000002
2730,Bal2Constraint,691,39.95335
2731,Bal2Constraint,692,39.95335000000001
2732,Bal2Constraint,693,39.95335000000001
2733,Bal2Constraint,694,39.95335000000001
2734,Bal2Constraint,695,35.974891666666664
2735,Bal2Constraint,696,35.974891666666664
2736,Bal3Constraint,673,40.8892
2737,Bal3Constraint,674,40.8892
2738,Bal3Constraint,675,40.8892
2739,Bal3Constraint,676,40.8892
2740,Bal3Constraint,677,40.8892
2741,Bal3Constraint,678,40.8892
2742,Bal3Constraint,679,40.8892
2743,Bal3Constraint,680,36.9554
2744,Bal3Constraint,681,5.72
2745,Bal3Constraint,682,0.01
2746,Bal3Constraint,683,0.01
2747,Bal3Constraint,684,0.01
2748,Bal3Constraint,685,0.01
2749,Bal3Constraint,686,0.01
2750,Bal3Constraint,687,0.01
2751,Bal3Constraint,688,0.01
2752,Bal3Constraint,689,37.8572
2753,Bal3Constraint,690,53.46950000000002
2754,Bal3Constraint,691,45.66335000000001
2755,Bal3Constraint,692,45.66335000000001
2756,Bal3Constraint,693,45.66335000000001
2757,Bal3Constraint,694,45.66335000000001
2758,Bal3Constraint,695,41.684891666666665
2759,Bal3Constraint,696,41.684891666666665
2760,Bal4Constraint,673,50.8492
2761,Bal4Constraint,674,39.458600000000004
2762,Bal4Constraint,675,39.458600000000004
2763,Bal4Constraint,676,39.458600000000004
2764,Bal4Constraint,677,39.458600000000004
2765,Bal4Constraint,678,39.458600000000004
2766,Bal4Constraint,679,39.458600000000004
2767,Bal4Constraint,680,38.29639999999999
2768,Bal4Constraint,681,0.01
2769,Bal4Constraint,682,0.01
2770,Bal4Constraint,683,0.01
2771,Bal4Constraint,684,0.01
2772,Bal4Constraint,685,0.01
2773,Bal4Constraint,686,0.01
2774,Bal4Constraint,687,0.01
2775,Bal4Constraint,688,0.01
2776,Bal4Constraint,689,39.064099999999996
2777,Bal4Constraint,690,63.42950000000002
2778,Bal4Constraint,691,55.62335000000001
2779,Bal4Constraint,692,55.62335000000001
2780,Bal4Constraint,693,55.62335000000001
2781,Bal4Constraint,694,55.62335000000001
2782,Bal4Constraint,695,51.644891666666666
2783,Bal4Constraint,696,51.644891666666666
